('Павлов Л.Р.', 'Семёнова Ч.Э.', 707, '2020-1-21')
('Лебедев П.У.', 'Алексеев Х.В.', 190, '2020-9-13')
('Соколов Р.Ш.', 'Дмитриев Л.В.', 831, '2020-12-28')
('Дмитриева Ф.Ш.', 'Александрова П.П.', 347, '2020-6-2')
('Яковлева Л.П.', 'Степанова Д.К.', 935, '2020-10-1')
('Лебедев Х.Е.', 'Егорова Я.У.', 736, '2020-12-20')
('Григорьев Л.Ж.', 'Егоров Л.Б.', 121, '2020-2-14')
('Михайлов Ф.И.', 'Семёнова Ч.Э.', 805, '2020-6-14')
('Васильева М.Ц.', 'Александрова П.П.', 969, '2020-3-23')
('Андреев И.С.', 'Семёнова Ч.Э.', 703, '2020-8-27')
('Андреев Ж.С.', 'Лебедев Ч.Ж.', 607, '2020-1-27')
('Соколова Е.У.', 'Алексеев Х.В.', 657, '2020-3-15')
('Соколов А.Д.', 'Степанова Д.К.', 173, '2020-7-25')
('Яковлев Н.К.', 'Николаева Щ.Э.', 914, '2020-1-19')
('Павлов Л.Р.', 'Дмитриев Л.В.', 785, '2020-7-7')
('Смирнов З.Ц.', None, 574, '2020-12-26')
('Попова Ц.Ж.', 'Степанова Х.Р.', 386, '2020-4-30')
('Степанова Э.Р.', 'Яковлев Щ.Р.', 467, '2020-1-14')
('Александров У.Х.', 'Михайлова Р.А.', 473, '2020-12-8')
('Васильев Е.У.', 'Александров Щ.Ю.', 759, '2020-2-22')
('Смирнов О.Я.', 'Александрова П.П.', 227, '2020-3-26')
('Яковлев Б.Р.', 'Николаева Щ.Э.', 962, '2020-1-29')
('Павлов Я.Т.', None, 751, '2020-2-29')
('Соколова Щ.А.', 'Дмитриев Л.В.', 356, '2020-2-20')
('Алексеева Д.З.', 'Егорова Я.У.', 222, '2020-4-16')
('Иванов В.Р.', None, 752, '2020-9-14')
('Соколов Р.Ш.', 'Егорова Я.У.', 245, '2020-4-23')
('Лебедев Ю.Н.', 'Яковлев Щ.Р.', 743, '2020-1-17')
('Михайлова Е.Б.', 'Степанова Х.Р.', 957, '2020-2-22')
('Дмитриева Ф.Ш.', 'Васильева К.И.', 409, '2020-10-25')
('Лебедев П.У.', 'Александрова П.П.', 74, '2020-8-21')
('Волкова Ф.Ш.', 'Васильева К.И.', 797, '2020-7-18')
('Яковлева Л.П.', 'Павлов Ю.Ю.', 357, '2020-2-17')
('Соколова Ф.Х.', None, 582, '2020-12-29')
('Павлов Д.Х.', 'Александров Щ.Ю.', 196, '2020-3-6')
('Лебедев П.Д.', 'Лебедев Ч.Ж.', 220, '2020-10-8')
('Соколова Е.У.', 'Александрова П.П.', 402, '2020-6-17')
('Николаев Т.Б.', 'Николаева Щ.Э.', 399, '2020-9-28')
('Андреева Ц.В.', 'Николаева Щ.Э.', 585, '2020-8-17')
('Никитина Ч.Ф.', 'Соловьёв Ц.П.', 652, '2020-5-6')
('Иванова Ж.У.', 'Яковлев Щ.Р.', 928, '2020-8-7')
('Соколов У.Ф.', 'Александров Щ.Ю.', 484, '2020-1-26')
('Григорьева З.В.', 'Александрова П.П.', 23, '2020-8-4')
('Соколов У.Ф.', 'Яковлев Ю.А.', 551, '2020-4-27')
('Соколов З.Ю.', 'Николаева Щ.Э.', 595, '2020-7-3')
('Степанова Е.Ж.', 'Яковлев Щ.Р.', 618, '2020-6-16')
('Григорьева Э.Ж.', 'Егоров Л.Б.', 728, '2020-8-5')
('Лебедев П.Д.', 'Егорова Я.У.', 885, '2020-8-16')
('Никитина Ч.Ф.', 'Степанова Д.К.', 567, '2020-4-3')
('Степанов Ж.Я.', 'Соловьёв Ц.П.', 351, '2020-8-6')
('Фёдоров Щ.Б.', 'Алексеева В.Ш.', 307, '2020-1-2')
('Андреев И.С.', 'Егорова Я.У.', 834, '2020-9-5')
('Дмитриева Ф.Ш.', 'Яковлев Ю.А.', 136, '2020-11-21')
('Никитина Ч.Ф.', 'Алексеев Х.В.', 561, '2020-1-24')
('Андреева Ц.В.', 'Степанова Д.К.', 154, '2020-5-21')
('Григорьева З.В.', 'Яковлев Щ.Р.', 358, '2020-3-1')
('Соколов У.Ф.', 'Николаева Ц.Ф.', 490, '2020-6-21')
('Лебедева У.Л.', 'Соловьёв Ц.П.', 878, '2020-2-4')
('Андреева Э.П.', 'Степанова Х.Р.', 173, '2020-9-21')
('Степанова Э.Р.', 'Александрова П.П.', 566, '2020-11-26')
('Дмитриева Л.Ч.', 'Яковлев Ю.А.', 312, '2020-9-24')
('Кузнецов Д.С.', 'Яковлев Ю.А.', 68, '2020-4-18')
('Павлова Ж.Ж.', 'Степанова Д.К.', 263, '2020-7-10')
('Иванов В.Р.', 'Егоров Л.Б.', 795, '2020-9-20')
('Михайлов Ф.И.', 'Степанова Д.К.', 818, '2020-5-13')
('Алексеева С.Ю.', 'Яковлев Щ.Р.', 526, '2020-8-17')
('Никитина Н.К.', 'Алексеев Х.В.', 493, '2020-1-20')
('Соловьёва П.З.', None, 708, '2020-1-11')
('Никитина Ч.Ф.', 'Павлов Ю.Ю.', 88, '2020-1-20')
('Николаев Л.И.', None, 61, '2020-11-29')
('Соколов Р.Ш.', 'Яковлев Щ.Р.', 520, '2020-1-19')
('Кузнецова П.Я.', None, 496, '2020-2-18')
('Иванов В.Р.', 'Соловьёв Ц.П.', 170, '2020-5-23')
('Соколов З.Ю.', 'Соловьёв Ц.П.', 255, '2020-2-7')
('Андреева Э.П.', 'Павлов Ю.Ю.', 668, '2020-3-11')
('Попов С.А.', 'Лебедев Ч.Ж.', 830, '2020-10-24')
('Семёнов Л.И.', 'Степанова Д.К.', 984, '2020-2-26')
('Андреев Ж.С.', 'Егорова Я.У.', 798, '2020-11-28')
('Николаев Л.И.', 'Егоров Л.Б.', 256, '2020-1-4')
('Иванова Ж.У.', 'Григорьева Б.С.', 768, '2020-8-13')
('Семёнов У.А.', 'Егорова Я.У.', 303, '2020-11-23')
('Иванов В.Р.', 'Егоров Л.Б.', 531, '2020-3-29')
('Волков Ж.Б.', 'Алексеева В.Ш.', 382, '2020-3-20')
('Соловьёв Т.Т.', 'Николаева Щ.Э.', 154, '2020-1-25')
('Николаева Д.В.', 'Александров Щ.Ю.', 482, '2020-9-7')
('Соколова Ч.Б.', 'Семёнова Ч.Э.', 559, '2020-7-11')
('Степанов О.К.', 'Николаева Щ.Э.', 575, '2020-4-23')
('Соловьёва П.З.', 'Григорьева Б.С.', 232, '2020-9-20')
('Соколова Щ.А.', 'Николаева Ц.Ф.', 708, '2020-6-12')
('Андреев И.С.', None, 351, '2020-9-8')
('Соколов А.Д.', 'Михайлова Р.А.', 704, '2020-3-14')
('Соколов Р.Ш.', 'Семёнова Ч.Э.', 840, '2020-3-15')
('Степанов Ж.Я.', 'Егоров Л.Б.', 778, '2020-2-7')
('Лебедева У.Л.', 'Степанова Х.Р.', 482, '2020-6-26')
('Соловьёва П.З.', 'Николаева Ц.Ф.', 627, '2020-6-21')
('Смирнов С.Щ.', 'Егорова Я.У.', 788, '2020-12-14')
('Кузнецов Т.Д.', 'Степанова Х.Р.', 567, '2020-8-27')
('Соловьёва П.З.', 'Лебедев Ч.Ж.', 337, '2020-6-3')
('Дмитриев Щ.В.', None, 183, '2020-9-4')
('Андреева Э.П.', 'Александров Щ.Ю.', 475, '2020-4-18')
('Егоров З.И.', 'Александров Щ.Ю.', 727, '2020-12-26')
('Александрова Ю.Б.', 'Дмитриев Л.В.', 408, '2020-10-18')
('Андреева Ц.В.', 'Михайлова Р.А.', 294, '2020-3-17')
('Соловьёв Т.Т.', 'Лебедев Ч.Ж.', 785, '2020-3-22')
('Фёдоров Щ.Б.', 'Яковлев Щ.Р.', 154, '2020-8-30')
('Соколов Ш.М.', 'Николаева Ц.Ф.', 257, '2020-3-10')
('Смирнов Т.Т.', 'Соловьёв Ц.П.', 184, '2020-7-13')
('Кузнецова Ч.Х.', 'Алексеева В.Ш.', 662, '2020-1-14')
('Иванова Ж.У.', None, 706, '2020-7-17')
('Александрова Ю.Б.', 'Павлов Ю.Ю.', 254, '2020-10-12')
('Павлова М.З.', 'Егорова Я.У.', 204, '2020-1-11')
('Петрова Ч.З.', 'Алексеева В.Ш.', 868, '2020-3-20')
('Волкова Ф.Ш.', 'Александров Щ.Ю.', 197, '2020-12-11')
('Дмитриева Л.Ч.', 'Николаева Ц.Ф.', 168, '2020-12-7')
('Петрова З.В.', 'Яковлев Ю.А.', 275, '2020-7-25')
('Смирнова Ю.Ч.', 'Александрова П.П.', 930, '2020-7-10')
('Семёнова Ш.И.', 'Алексеев Х.В.', 739, '2020-5-18')
('Волкова К.Ж.', 'Яковлев Щ.Р.', 287, '2020-5-4')
('Григорьева З.В.', 'Егорова Я.У.', 139, '2020-7-22')
('Кузнецова Щ.К.', 'Павлов Ю.Ю.', 70, '2020-9-9')
('Михайлова Е.Б.', 'Яковлев Щ.Р.', 687, '2020-3-23')
('Соловьёва П.З.', 'Яковлев Щ.Р.', 952, '2020-6-13')
('Михайлов Ф.И.', 'Павлов Ю.Ю.', 471, '2020-2-23')
('Григорьев Л.Ж.', 'Васильева К.И.', 747, '2020-3-5')
('Богданов У.М.', 'Михайлова Р.А.', 989, '2020-2-29')
('Павлов Я.Т.', 'Семёнова Ч.Э.', 346, '2020-8-28')
('Семёнов Л.И.', 'Степанова Х.Р.', 337, '2020-5-21')
('Волков Ж.Б.', 'Соловьёв Ц.П.', 563, '2020-9-7')
('Яковлев Е.Д.', 'Александрова П.П.', 450, '2020-2-29')
('Семёнов У.А.', 'Степанова Д.К.', 160, '2020-9-1')
('Александров Э.А.', 'Егорова Я.У.', 186, '2020-1-3')
('Смирнов Т.Т.', 'Алексеева В.Ш.', 536, '2020-4-3')
('Александров А.К.', 'Яковлев Щ.Р.', 533, '2020-8-15')
('Попова Ц.Ж.', 'Алексеева В.Ш.', 267, '2020-4-2')
('Яковлева Л.П.', 'Яковлев Щ.Р.', 923, '2020-10-9')
('Богданова И.Ж.', 'Лебедев Ч.Ж.', 888, '2020-12-9')
('Алексеева К.Ч.', 'Яковлев Щ.Р.', 269, '2020-3-30')
('Кузнецова Щ.К.', 'Алексеев Х.В.', 124, '2020-2-8')
('Фёдоров Щ.Б.', 'Яковлев Ю.А.', 710, '2020-9-5')
('Степанова Г.И.', 'Васильева К.И.', 295, '2020-7-25')
('Соколов Р.Ш.', None, 808, '2020-8-2')
('Яковлев Е.Д.', 'Григорьева Б.С.', 703, '2020-8-8')
('Попов С.А.', 'Александрова П.П.', 259, '2020-6-28')
('Егоров З.И.', 'Алексеев Х.В.', 611, '2020-10-2')
('Кузнецов Д.С.', 'Лебедев Ч.Ж.', 492, '2020-10-24')
('Смирнов С.Щ.', 'Алексеева В.Ш.', 911, '2020-6-29')
('Смирнов А.Я.', 'Павлов Ю.Ю.', 37, '2020-1-18')
('Соколова Е.У.', 'Лебедев Ч.Ж.', 916, '2020-11-27')
('Кузнецова Щ.К.', 'Михайлова Р.А.', 1000, '2020-6-15')
('Александров Х.В.', 'Николаева Щ.Э.', 731, '2020-8-30')
('Александров Х.В.', 'Семёнова Ч.Э.', 345, '2020-4-29')
('Яковлев Е.Д.', 'Степанова Д.К.', 219, '2020-10-2')
('Яковлева Л.П.', 'Егорова Я.У.', 670, '2020-6-14')
('Васильева М.Ц.', 'Егоров Л.Б.', 178, '2020-4-19')
('Александров Х.В.', 'Семёнова Ч.Э.', 528, '2020-10-13')
('Дмитриев Щ.В.', 'Лебедев Ч.Ж.', 798, '2020-11-28')
('Николаев Ш.А.', 'Яковлев Щ.Р.', 640, '2020-4-13')
('Александров Х.В.', 'Соловьёв Ц.П.', 376, '2020-11-30')
('Васильев Н.Ю.', 'Алексеев Х.В.', 362, '2020-1-10')
('Смирнов С.Щ.', 'Яковлев Щ.Р.', 990, '2020-9-30')
('Кузнецова П.Я.', 'Николаева Ц.Ф.', 137, '2020-6-28')
('Богданова Б.В.', 'Григорьева Б.С.', 195, '2020-12-20')
('Алексеева С.Ю.', 'Николаева Щ.Э.', 379, '2020-9-22')
('Смирнов С.Щ.', 'Соловьёв Ц.П.', 445, '2020-9-8')
('Волкова Ф.Ш.', None, 467, '2020-11-14')
('Павлов Л.Р.', 'Егоров Л.Б.', 120, '2020-5-9')
('Степанов О.К.', 'Семёнова Ч.Э.', 527, '2020-5-27')
('Егоров З.И.', 'Семёнова Ч.Э.', 26, '2020-11-28')
('Смирнов Т.Т.', 'Соловьёв Ц.П.', 464, '2020-6-29')
('Алексеева К.Ч.', None, 501, '2020-5-23')
('Кузнецова Ч.Х.', 'Алексеева В.Ш.', 460, '2020-7-13')
('Попов К.А.', 'Лебедев Ч.Ж.', 457, '2020-8-2')
('Яковлев Н.К.', 'Дмитриев Л.В.', 351, '2020-12-10')
('Кузнецова Щ.К.', 'Лебедев Ч.Ж.', 885, '2020-2-25')
('Яковлев Е.Д.', 'Яковлев Щ.Р.', 787, '2020-4-6')
('Волков Ж.Б.', 'Алексеева В.Ш.', 644, '2020-6-25')
('Александров У.Х.', 'Яковлев Щ.Р.', 313, '2020-2-4')
('Смирнов О.Я.', 'Лебедев Ч.Ж.', 744, '2020-6-30')
('Григорьева Я.Г.', 'Павлов Ю.Ю.', 425, '2020-6-30')
('Васильев Е.З.', 'Михайлова Р.А.', 989, '2020-7-30')
('Павлов Я.Т.', 'Яковлев Щ.Р.', 904, '2020-3-4')
('Волков Ж.Б.', 'Павлов Ю.Ю.', 492, '2020-10-23')
('Смирнов А.Я.', 'Александров Щ.Ю.', 432, '2020-10-25')
('Андреев И.С.', 'Семёнова Ч.Э.', 243, '2020-2-10')
('Соколова Ф.Х.', 'Николаева Ц.Ф.', 314, '2020-8-11')
('Михайлова Э.С.', 'Семёнова Ч.Э.', 701, '2020-1-7')
('Семёнов Л.И.', 'Александров Щ.Ю.', 926, '2020-3-22')
('Николаева Р.Ц.', 'Степанова Д.К.', 365, '2020-10-14')
('Егоров З.И.', 'Яковлев Щ.Р.', 262, '2020-5-22')
('Егоров З.И.', 'Дмитриев Л.В.', 25, '2020-4-19')
('Волков Ж.Б.', 'Александров Щ.Ю.', 703, '2020-1-16')
('Волкова К.Ж.', 'Григорьева Б.С.', 928, '2020-8-1')
('Павлова М.З.', 'Михайлова Р.А.', 227, '2020-2-22')
('Попова Ц.Ж.', 'Семёнова Ч.Э.', 68, '2020-3-23')
('Васильев Е.У.', 'Егоров Л.Б.', 671, '2020-9-19')
('Григорьева Я.Г.', 'Григорьева Б.С.', 451, '2020-12-4')
('Николаев Ш.А.', 'Васильева К.И.', 122, '2020-11-30')
('Павлова М.З.', 'Семёнова Ч.Э.', 1000, '2020-5-10')
('Волкова Ф.Ш.', 'Семёнова Ч.Э.', 919, '2020-6-18')
('Смирнов О.Я.', 'Михайлова Р.А.', 231, '2020-11-5')
('Александрова Ю.Б.', 'Николаева Ц.Ф.', 293, '2020-1-14')
('Петрова З.В.', 'Соловьёв Ц.П.', 885, '2020-3-2')
('Кузнецов Т.Д.', 'Дмитриев Л.В.', 991, '2020-6-25')
('Смирнов А.Я.', 'Николаева Ц.Ф.', 672, '2020-8-27')
('Соколова Щ.А.', 'Николаева Щ.Э.', 317, '2020-3-29')
('Степанов Ж.Я.', 'Лебедев Ч.Ж.', 411, '2020-1-6')
('Кузнецов Д.С.', 'Лебедев Ч.Ж.', 864, '2020-6-13')
('Лебедев Х.Е.', 'Соловьёв Ц.П.', 100, '2020-7-9')
('Александрова Ю.Б.', 'Лебедев Ч.Ж.', 224, '2020-9-27')
('Соколов А.Д.', 'Степанова Х.Р.', 101, '2020-6-18')
('Лебедева У.Л.', 'Григорьева Б.С.', 172, '2020-11-12')
('Яковлев Б.Р.', 'Александров Щ.Ю.', 734, '2020-11-5')
('Лебедева У.Л.', 'Михайлова Р.А.', 661, '2020-5-1')
('Григорьева З.В.', 'Егорова Я.У.', 472, '2020-12-19')
('Степанов О.К.', 'Степанова Х.Р.', 829, '2020-9-16')
('Андреев Ж.С.', 'Соловьёв Ц.П.', 862, '2020-4-30')
('Семёнов Л.И.', 'Николаева Ц.Ф.', 78, '2020-2-28')
('Соколова Ч.Б.', 'Григорьева Б.С.', 843, '2020-9-25')
('Михайлова Е.Б.', 'Алексеева В.Ш.', 794, '2020-9-25')
('Семёнов Л.И.', 'Егорова Я.У.', 715, '2020-6-28')
('Егоров З.И.', 'Яковлев Ю.А.', 515, '2020-5-16')
('Михайлов Ф.И.', 'Егоров Л.Б.', 491, '2020-1-28')
('Волков Ж.Б.', 'Степанова Д.К.', 824, '2020-11-29')
('Богданова Б.В.', 'Егорова Я.У.', 865, '2020-8-28')
('Петрова З.В.', 'Яковлев Щ.Р.', 875, '2020-4-12')
('Дмитриев Щ.В.', 'Семёнова Ч.Э.', 28, '2020-1-27')
('Никитина Н.К.', 'Алексеев Х.В.', 413, '2020-10-4')
('Михайлова Е.Б.', 'Яковлев Ю.А.', 681, '2020-4-25')
('Степанова Е.Ж.', 'Егоров Л.Б.', 204, '2020-4-7')
('Соколов Ш.М.', None, 315, '2020-10-6')
('Васильева М.Ц.', 'Алексеев Х.В.', 593, '2020-11-8')
('Дмитриева Ф.Ш.', 'Григорьева Б.С.', 366, '2020-3-26')
('Павлова Ж.Ж.', 'Лебедев Ч.Ж.', 457, '2020-12-24')
('Петрова З.В.', 'Александрова П.П.', 834, '2020-2-1')
('Васильев Н.Ю.', 'Степанова Х.Р.', 239, '2020-10-10')
('Александров У.Х.', 'Яковлев Ю.А.', 201, '2020-7-14')
('Павлова М.З.', 'Яковлев Щ.Р.', 652, '2020-5-4')
('Александров А.К.', None, 143, '2020-12-17')
('Яковлев Б.Р.', 'Степанова Х.Р.', 258, '2020-12-2')
('Павлов Я.Т.', 'Григорьева Б.С.', 608, '2020-6-11')
('Александров Э.А.', None, 158, '2020-10-2')
('Васильев Н.Ю.', 'Степанова Д.К.', 979, '2020-11-22')
('Павлов Д.Х.', 'Николаева Щ.Э.', 956, '2020-12-29')
('Соколов У.Ф.', 'Степанова Д.К.', 575, '2020-8-1')
('Смирнов С.Щ.', 'Степанова Х.Р.', 842, '2020-8-21')
('Васильева М.Ц.', 'Лебедев Ч.Ж.', 479, '2020-9-18')
('Яковлев Э.М.', 'Васильева К.И.', 600, '2020-2-26')
('Александров Ц.А.', 'Соловьёв Ц.П.', 477, '2020-6-21')
('Андреев И.С.', 'Михайлова Р.А.', 131, '2020-5-6')
('Егоров З.И.', 'Павлов Ю.Ю.', 788, '2020-10-6')
('Кузнецов Д.С.', 'Алексеева В.Ш.', 273, '2020-3-8')
('Михайлова Э.С.', 'Егоров Л.Б.', 432, '2020-5-20')
('Кузнецова Щ.К.', 'Семёнова Ч.Э.', 570, '2020-8-8')
('Соколов Ш.М.', 'Михайлова Р.А.', 592, '2020-7-10')
('Павлова Ж.Ж.', 'Алексеева В.Ш.', 898, '2020-11-4')
('Кузнецова Щ.К.', 'Семёнова Ч.Э.', 770, '2020-2-10')
('Григорьева Я.Г.', 'Семёнова Ч.Э.', 639, '2020-7-8')
('Степанова Г.И.', 'Александрова П.П.', 568, '2020-6-10')
('Соколов Р.Ш.', 'Егорова Я.У.', 706, '2020-10-9')
('Васильев Е.У.', 'Павлов Ю.Ю.', 848, '2020-8-5')
('Егорова Т.Ф.', 'Лебедев Ч.Ж.', 986, '2020-10-27')
('Николаева Р.Ц.', 'Михайлова Р.А.', 353, '2020-9-3')
('Павлов Л.Р.', 'Степанова Д.К.', 608, '2020-3-20')
('Соколова Е.У.', 'Дмитриев Л.В.', 123, '2020-11-29')
('Дмитриева Ф.Ш.', 'Яковлев Ю.А.', 505, '2020-10-24')
('Смирнова Ю.Ч.', 'Егорова Я.У.', 361, '2020-4-17')
('Кузнецов Т.Д.', 'Александрова П.П.', 684, '2020-4-26')
('Степанова Э.Р.', 'Соловьёв Ц.П.', 223, '2020-9-6')
('Соколов З.Ю.', 'Михайлова Р.А.', 887, '2020-1-11')
('Семёнов Л.И.', 'Яковлев Ю.А.', 288, '2020-4-6')
('Смирнов Т.Т.', 'Васильева К.И.', 195, '2020-6-18')
('Павлова М.З.', 'Николаева Ц.Ф.', 863, '2020-6-23')
('Соколов З.Ю.', 'Яковлев Щ.Р.', 755, '2020-4-5')
('Дмитриева Ф.Ш.', 'Лебедев Ч.Ж.', 427, '2020-2-8')
('Попова Ц.Ж.', 'Александров Щ.Ю.', 403, '2020-11-15')
('Фёдоров Щ.Б.', 'Егорова Я.У.', 697, '2020-5-12')
('Павлов Я.Т.', 'Степанова Х.Р.', 196, '2020-5-15')
('Григорьева З.В.', 'Александров Щ.Ю.', 110, '2020-8-6')
('Иванов В.Р.', 'Дмитриев Л.В.', 395, '2020-3-7')
('Семёнов У.А.', 'Степанова Х.Р.', 398, '2020-1-10')
('Павлов Л.Р.', 'Дмитриев Л.В.', 32, '2020-7-7')
('Яковлев Е.Д.', 'Павлов Ю.Ю.', 628, '2020-12-11')
('Александров Ц.А.', 'Алексеева В.Ш.', 498, '2020-6-15')
('Петрова З.В.', 'Степанова Х.Р.', 885, '2020-3-6')
('Михайлова Э.С.', 'Яковлев Щ.Р.', 539, '2020-10-19')
('Васильев Н.Ю.', 'Степанова Х.Р.', 745, '2020-5-7')
('Егоров Д.Е.', 'Яковлев Ю.А.', 948, '2020-12-8')
('Волков Ж.Б.', 'Дмитриев Л.В.', 839, '2020-11-27')
('Яковлев Б.Р.', 'Алексеева В.Ш.', 810, '2020-5-22')
('Степанов Ж.Я.', 'Александров Щ.Ю.', 733, '2020-7-25')
('Николаева Д.В.', 'Степанова Д.К.', 222, '2020-7-25')
('Попов К.А.', 'Александров Щ.Ю.', 561, '2020-8-19')
('Николаева Д.В.', 'Степанова Х.Р.', 960, '2020-11-17')
('Николаев Т.Б.', 'Григорьева Б.С.', 1000, '2020-3-28')
('Кузнецова П.Я.', 'Михайлова Р.А.', 81, '2020-6-12')
('Григорьев Л.Ж.', 'Николаева Щ.Э.', 752, '2020-11-6')
('Степанов Л.З.', 'Павлов Ю.Ю.', 249, '2020-12-4')
('Васильева М.Ц.', 'Григорьева Б.С.', 769, '2020-6-17')
('Смирнов О.Я.', 'Егорова Я.У.', 761, '2020-5-17')
('Егоров Д.Е.', 'Соловьёв Ц.П.', 739, '2020-8-29')
('Александров Х.В.', 'Николаева Щ.Э.', 871, '2020-1-22')
('Семёнов У.А.', 'Яковлев Ю.А.', 57, '2020-8-8')
('Смирнов А.Я.', 'Александрова П.П.', 196, '2020-6-11')
('Дмитриев Щ.В.', 'Александров Щ.Ю.', 351, '2020-3-30')
('Александров У.Х.', 'Степанова Х.Р.', 756, '2020-4-12')
('Андреева Э.П.', 'Егорова Я.У.', 987, '2020-1-14')
('Смирнов З.Ц.', 'Егоров Л.Б.', 466, '2020-9-15')
('Степанов О.К.', 'Николаева Щ.Э.', 290, '2020-10-1')
('Андреев И.С.', 'Семёнова Ч.Э.', 339, '2020-3-4')
('Григорьева Я.Г.', 'Алексеева В.Ш.', 968, '2020-5-3')
('Фёдоров Щ.Б.', 'Александров Щ.Ю.', 260, '2020-4-9')
('Васильев Е.У.', 'Николаева Ц.Ф.', 736, '2020-6-13')
('Смирнов Т.Т.', 'Николаева Щ.Э.', 319, '2020-9-24')
('Андреев Ж.С.', 'Яковлев Щ.Р.', 313, '2020-12-3')
('Яковлев Б.Р.', 'Дмитриев Л.В.', 906, '2020-10-7')
('Алексеева Д.З.', 'Степанова Х.Р.', 382, '2020-1-28')
('Дмитриев Щ.В.', 'Семёнова Ч.Э.', 602, '2020-1-22')
('Андреева Э.П.', 'Григорьева Б.С.', 22, '2020-4-9')
('Соколова Е.У.', 'Соловьёв Ц.П.', 598, '2020-8-29')
('Волков Ж.Б.', 'Дмитриев Л.В.', 44, '2020-5-8')
('Николаева Д.В.', 'Алексеев Х.В.', 830, '2020-11-11')
('Яковлев Е.Д.', 'Павлов Ю.Ю.', 533, '2020-5-6')
('Иванова Ж.У.', None, 815, '2020-5-15')
('Соколов Р.Ш.', 'Степанова Х.Р.', 633, '2020-4-27')
('Васильев Е.З.', 'Николаева Ц.Ф.', 741, '2020-6-10')
('Александров Ц.А.', 'Михайлова Р.А.', 661, '2020-1-8')
('Александров Х.В.', 'Николаева Ц.Ф.', 464, '2020-9-16')
('Соловьёв Т.Т.', 'Михайлова Р.А.', 451, '2020-5-4')
('Семёнов Л.И.', 'Алексеева В.Ш.', 354, '2020-9-28')
('Кузнецова И.Т.', 'Михайлова Р.А.', 703, '2020-6-5')
('Семёнова Ш.И.', 'Егорова Я.У.', 991, '2020-5-7')
('Александров Х.В.', 'Алексеев Х.В.', 898, '2020-12-4')
('Соколов Ш.М.', 'Григорьева Б.С.', 526, '2020-2-13')
('Павлов Я.Т.', 'Павлов Ю.Ю.', 174, '2020-6-9')
('Богданов У.М.', 'Яковлев Щ.Р.', 81, '2020-5-4')
('Яковлев Н.К.', 'Степанова Х.Р.', 690, '2020-6-27')
('Степанов Л.З.', 'Егоров Л.Б.', 240, '2020-7-29')
('Дмитриев Щ.В.', 'Егорова Я.У.', 715, '2020-8-16')
('Павлова Ж.Ж.', None, 901, '2020-3-27')
('Семёнов У.А.', None, 649, '2020-7-6')
('Николаев Т.Б.', 'Яковлев Щ.Р.', 178, '2020-11-11')
('Павлов Д.Х.', 'Соловьёв Ц.П.', 656, '2020-9-10')
('Егорова Т.Ф.', 'Николаева Ц.Ф.', 502, '2020-9-29')
('Смирнов О.Я.', 'Павлов Ю.Ю.', 271, '2020-4-24')
('Григорьев Л.Ж.', 'Соловьёв Ц.П.', 858, '2020-10-22')
('Никитина Ч.Ф.', 'Павлов Ю.Ю.', 326, '2020-8-24')
('Михайлов Ф.И.', 'Яковлев Щ.Р.', 304, '2020-12-8')
('Андреев И.С.', 'Соловьёв Ц.П.', 946, '2020-7-7')
('Лебедев П.У.', 'Степанова Д.К.', 81, '2020-2-8')
('Андреева Ц.В.', 'Семёнова Ч.Э.', 726, '2020-6-6')
('Александров Э.А.', 'Михайлова Р.А.', 569, '2020-7-30')
('Соколова Щ.А.', 'Дмитриев Л.В.', 841, '2020-10-12')
('Григорьева Я.Г.', 'Семёнова Ч.Э.', 915, '2020-12-22')
('Кузнецова П.Я.', 'Павлов Ю.Ю.', 339, '2020-5-15')
('Соколова Ф.Х.', 'Николаева Щ.Э.', 163, '2020-2-23')
('Соловьёв Т.Т.', 'Семёнова Ч.Э.', 531, '2020-4-8')
('Алексеева С.Ю.', 'Николаева Ц.Ф.', 845, '2020-7-29')
('Волков Ж.Б.', 'Дмитриев Л.В.', 225, '2020-3-12')
('Павлова М.З.', 'Григорьева Б.С.', 57, '2020-12-23')
('Смирнов Т.Т.', 'Егорова Я.У.', 240, '2020-10-3')
('Соколов У.Ф.', 'Николаева Ц.Ф.', 213, '2020-2-22')
('Васильев Е.З.', 'Николаева Ц.Ф.', 522, '2020-1-24')
('Семёнов У.А.', 'Лебедев Ч.Ж.', 588, '2020-9-26')
('Михайлов Ф.И.', 'Степанова Х.Р.', 537, '2020-8-23')
('Николаева Д.В.', 'Александрова П.П.', 718, '2020-8-8')
('Григорьева Я.Г.', 'Степанова Д.К.', 516, '2020-6-2')
('Смирнов Т.Т.', 'Степанова Х.Р.', 616, '2020-12-8')
('Яковлева Л.П.', 'Александрова П.П.', 144, '2020-7-17')
('Иванова Л.Э.', 'Васильева К.И.', 637, '2020-5-25')
('Яковлев Е.Д.', 'Николаева Ц.Ф.', 142, '2020-6-6')
('Кузнецова Ч.Х.', 'Алексеева В.Ш.', 991, '2020-2-25')
('Степанов О.К.', 'Васильева К.И.', 492, '2020-8-10')
('Никитина Н.К.', 'Александров Щ.Ю.', 811, '2020-10-19')
('Никитина Ч.Ф.', 'Павлов Ю.Ю.', 243, '2020-4-2')
